trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
41.70590973,-107.85312653,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5A:C0:11:E1:9D:87,,infra,,?,0,?,?,?,False,153,,unknown,US,WY,I 80;US 30,,,
41.67967224,-107.97018433,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5A:C3:E0:B8:98:5F,,infra,,?,0,?,?,?,False,6,,unknown,US,WY,I 80;US 30,,,
41.69973755,-107.91376495,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5A:CA:9C:9D:EC:9C,,infra,,?,0,?,?,?,False,161,,unknown,US,WY,I 80;US 30,,,
41.70549011,-107.84619141,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5A:D0:AA:AE:2C:42,,infra,,?,0,?,?,?,False,48,,unknown,US,WY,I 80;US 30,,,
41.65760422,-108.09130096,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5A:D4:AD:02:CB:0D,,infra,,?,0,?,?,?,False,157,,unknown,US,WY,I 80;US 30,,,82336
41.64185715,-108.19603729,Owlet-3-58d50a04dd82,0,20210830-00000,2021-08-30T12:00:00.000Z,2021-09-02T08:00:00.000Z,2021-09-02T08:00:00.000Z,5A:D5:0A:04:DD:82,,infra,,?,0,?,?,?,False,3,,unknown,US,WY,I 80;US 30,,133,82336
41.67542648,-107.98183441,DIRECT-Z1-Car_9c0d,0,20230401-00000,2023-04-01T04:00:00.000Z,2023-04-01T04:00:00.000Z,2023-04-01T05:00:00.000Z,5A:D5:0A:24:D3:6E,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,Carlton Road,,,
41.7049942,-107.88865662,DIRECT-SJ-Car_585b,0,20210820-00000,2021-08-20T09:00:00.000Z,2021-08-20T16:00:00.000Z,2022-07-09T08:00:00.000Z,5A:D5:0A:4B:3E:A8,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.67573547,-107.98206329,Truck,0,20200907-00000,2020-09-03T21:00:00.000Z,2020-09-07T09:00:00.000Z,2022-07-09T08:00:00.000Z,5A:D5:0A:4E:8D:18,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,Carlton Road,,,
41.69379425,-107.93241882,AndroidAP,0,20200904-00000,2020-09-03T20:00:00.000Z,2020-09-07T09:00:00.000Z,2022-07-09T08:00:00.000Z,5A:D5:0A:57:FB:AB,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.70634079,-107.86141968,Motorola,0,20200816-00000,2001-12-31T21:00:00.000Z,2020-08-16T19:00:00.000Z,2022-07-09T08:00:00.000Z,5A:D5:0A:7D:77:EE,,????,,W,0,?,?,?,False,6,,wpa,US,WY,I 80;US 30,,,
41.67722702,-107.98334503,Hohaha,0,20200710-00000,2020-07-09T10:00:00.000Z,2020-07-10T15:00:00.000Z,2022-07-09T08:00:00.000Z,5A:D7:C5:E8:17:B9,,infra,,2,0,?,?,?,False,5,,wpa2,US,WY,Carlton Road,,,
41.65352631,-108.1182251,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,5A:D9:7F:CF:ED:E3,,infra,,?,0,?,?,?,False,44,,unknown,US,WY,I 80;US 30,,,82336
41.67073441,-107.99394226,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5A:D9:F4:1C:83:9B,,infra,,?,0,?,?,?,False,40,,unknown,US,WY,I 80;US 30,,,82336
41.64115524,-108.20332336,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5A:E0:66:62:B1:9F,,infra,,?,0,?,?,?,False,149,,unknown,US,WY,I 80;US 30,,179,82336
41.65936279,-108.07830811,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5A:E1:62:5C:F6:38,,infra,,?,0,?,?,?,False,128,,unknown,US,WY,I 80;US 30,,,82336
41.72285843,-107.75367737,myChevrolet 7A94,0,20231217-00000,2023-12-17T00:00:00.000Z,2023-12-17T15:00:00.000Z,2023-12-17T17:00:00.000Z,5A:E4:03:0E:7A:94,,infra,,2,0,?,?,?,False,7,,wpa2,US,WY,I 80;US 30,,,
41.64751816,-108.14732361,myGMC 174D,0,20231027-00000,2023-10-23T22:00:00.000Z,2023-10-27T18:00:00.000Z,2023-10-27T18:00:00.000Z,5A:E4:03:1B:17:4D,,infra,,2,0,?,?,?,False,7,,wpa2,US,WY,I 80;US 30,,,
41.66986465,-108.00060272,myChevrolet D4D2,0,20230824-00000,2023-08-24T17:00:00.000Z,2023-08-24T11:00:00.000Z,2023-08-24T11:00:00.000Z,5A:E4:03:30:D4:D2,,infra,,2,0,?,?,?,False,7,,wpa2,US,WY,I 80;US 30,,,82336
41.71392441,-107.79283142,myChevrolet 4ADE,0,20231022-00000,2023-10-22T00:00:00.000Z,2023-10-22T12:00:00.000Z,2023-10-22T12:00:00.000Z,5A:E4:03:3E:4A:DE,,infra,,2,0,?,?,?,False,7,,wpa2,US,WY,I 80;US 30,,,
41.74562836,-107.60936737,myChevrolet 1DE0,0,20230826-00000,2023-08-25T22:00:00.000Z,2023-08-26T05:00:00.000Z,2023-08-26T05:00:00.000Z,5A:E4:03:57:1D:E0,,infra,,2,0,?,?,?,False,44,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.71364594,-107.79408264,myChevrolet 4ADE,0,20231022-00000,2023-10-22T00:00:00.000Z,2023-10-22T12:00:00.000Z,2023-10-22T12:00:00.000Z,5A:E4:03:5E:4A:DE,,infra,,2,0,?,?,?,False,149,,wpa2,US,WY,I 80;US 30,,,
41.72320557,-107.75216675,myChevrolet 7A94,0,20231217-00000,2023-12-17T00:00:00.000Z,2023-12-17T15:00:00.000Z,2023-12-17T17:00:00.000Z,5A:E4:03:6E:7A:94,,infra,,2,0,?,?,?,False,44,,wpa2,US,WY,I 80;US 30,,,
41.64735031,-108.14813995,myGMC 174D,0,20231027-00000,2023-10-23T22:00:00.000Z,2023-10-27T18:00:00.000Z,2023-10-27T18:00:00.000Z,5A:E4:03:7B:17:4D,,infra,,2,0,?,?,?,False,44,,wpa2,US,WY,I 80;US 30,,,
41.662323,-108.05397797,DIRECT-fc-AndroidAP,0,20231027-00000,2023-10-23T22:00:00.000Z,2023-10-27T18:00:00.000Z,2023-10-27T18:00:00.000Z,5A:E4:03:81:EE:2E,,infra,,2,0,?,?,?,False,36,,wpa2,US,WY,I 80;US 30,,,82336
41.65463638,-108.11068726,MBUX 85287,0,20231027-00000,2023-10-23T22:00:00.000Z,2023-10-27T18:00:00.000Z,2023-10-27T18:00:00.000Z,5A:E4:03:90:FC:AF,,infra,,2,0,?,?,?,False,157,,wpa2,US,WY,I 80;US 30,,,82336
41.70664597,-107.82486725,KConnelly,0,20230529-00000,2023-05-29T10:00:00.000Z,2023-05-29T13:00:00.000Z,2023-05-29T13:00:00.000Z,5A:E4:03:99:B3:F7,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.74398804,-107.63286591,myChevrolet BC7C,0,20231229-00000,2023-12-29T08:00:00.000Z,2023-12-29T00:00:00.000Z,2023-12-29T00:00:00.000Z,5A:E4:03:A3:BC:7C,,infra,,2,0,?,?,?,False,44,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.74372482,-107.64205933,myCadillac 9149,0,20231105-00000,2023-08-27T01:00:00.000Z,2023-11-05T16:00:00.000Z,2023-11-05T17:00:00.000Z,5A:E4:03:A5:91:49,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.67639542,-107.97725677,myGMC d55d,0,20230726-00000,2023-07-26T10:00:00.000Z,2023-07-26T18:00:00.000Z,2023-07-26T20:00:00.000Z,5A:E4:03:C5:D5:5D,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.66463852,-108.03697205,myChevrolet 317A,0,20230421-00000,2023-04-21T12:00:00.000Z,2023-04-21T17:00:00.000Z,2023-04-21T17:00:00.000Z,5A:E4:03:C9:31:7A,,infra,,2,0,?,?,?,False,44,,wpa2,US,WY,I 80;US 30,,,82336
41.66667938,-108.02204132,AKnott Acadia,0,20230528-00000,2023-05-28T13:00:00.000Z,2023-05-28T15:00:00.000Z,2023-05-28T16:00:00.000Z,5A:E4:03:CC:C6:A2,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.65311432,-108.1223526,myGMC 39ff,0,20230726-00000,2023-07-26T10:00:00.000Z,2023-07-26T18:00:00.000Z,2023-07-26T19:00:00.000Z,5A:E4:03:D1:39:FF,,infra,,2,0,?,?,?,False,44,,wpa2,US,WY,I 80;US 30,,,82336
41.73320007,-107.70844269,DIRECT-c5-AndroidAP,0,20230824-00000,2023-08-24T16:00:00.000Z,2023-08-24T10:00:00.000Z,2023-08-24T10:00:00.000Z,5A:E4:03:D3:EC:E9,,infra,,2,0,?,?,?,False,36,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.74429703,-107.63484955,myChevrolet d9ac,0,20230519-00000,2023-05-19T16:00:00.000Z,2023-05-19T15:00:00.000Z,2023-05-19T16:00:00.000Z,5A:E4:03:E1:D9:AC,,infra,,2,0,?,?,?,False,44,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.74422836,-107.63582611,myChevrolet d9ac,0,20230519-00000,2023-05-19T16:00:00.000Z,2023-05-19T15:00:00.000Z,2023-05-19T16:00:00.000Z,5A:E4:03:F1:D9:AC,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.67713547,-107.98347473,myGMC 6B45,0,20230826-00000,2023-08-25T22:00:00.000Z,2023-08-26T05:00:00.000Z,2023-08-26T05:00:00.000Z,5A:E4:03:F6:6B:45,,infra,,2,0,?,?,?,False,44,,wpa2,US,WY,Carlton Road,,,
41.66303253,-108.05148315,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5A:EB:F6:1B:A6:40,,infra,,?,0,?,?,?,False,2,,unknown,US,WY,I 80;US 30,,,82336
41.7467308,-107.59398651,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T09:00:00.000Z,5A:F0:FB:D9:91:AC,,infra,,?,0,?,?,?,False,48,,unknown,US,WY,I 80;US 30;WY 789,,,
41.66600037,-108.02664948,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,5A:F9:FB:25:65:A2,,infra,,?,0,?,?,?,False,149,,unknown,US,WY,I 80;US 30,,,82336
41.64258194,-108.18898773,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5A:FE:11:63:73:9E,,infra,,?,0,?,?,?,False,108,,unknown,US,WY,I 80;US 30,,,
41.68712997,-107.95275116,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,5A:FE:49:47:73:85,,infra,,?,0,?,?,?,False,6,,unknown,US,WY,I 80;US 30,,,
41.6750679,-107.9801712,SCH-I535FD33,0,20130909-00000,2013-09-05T12:00:00.000Z,2013-09-09T12:00:00.000Z,2022-07-09T08:00:00.000Z,5C:0A:5B:A7:FD:33,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.73830795,-107.68404388,Not ur wifi,0,20180203-00000,2018-02-02T10:00:00.000Z,2018-04-03T00:00:00.000Z,2022-06-24T04:00:00.000Z,5C:51:81:17:55:F9,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.6424408,-108.18816376,Bigdaddy,0,20171228-00000,2017-12-28T16:00:00.000Z,2018-05-04T09:00:00.000Z,2022-07-09T08:00:00.000Z,5C:51:81:9E:24:FF,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.65942383,-108.07593536,,0,20101002-00000,2010-10-02T19:00:00.000Z,2010-10-02T20:00:00.000Z,2022-07-09T08:00:00.000Z,5C:59:48:12:17:A4,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,82336
41.67457581,-107.98040771,CenturyLink0378,4,20190103-00000,2019-01-02T14:00:00.000Z,2019-05-06T03:00:00.000Z,2022-07-09T08:00:00.000Z,5C:6A:80:34:31:56,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.6792717,-107.9699707,CenturyLink0203,7,20180722-00000,2018-07-21T12:00:00.000Z,2019-05-30T19:00:00.000Z,2022-07-09T08:00:00.000Z,5C:6A:80:D4:80:DB,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.67452621,-107.98145294,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5C:A4:8A:F9:3C:DA,,infra,,?,0,?,?,?,False,1,,unknown,US,WY,I 80;US 30,,,82336
41.67643356,-107.97703552,HP-Print-AF-Officejet 6800,3,20180324-00000,2018-03-24T16:00:00.000Z,2018-05-06T06:00:00.000Z,2022-07-09T08:00:00.000Z,5C:B9:01:39:D0:AF,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.66343307,-108.04799652,ROVE R2-4K_5cc5633f87e3,0,20221120-00000,2022-11-20T12:00:00.000Z,2022-11-20T18:00:00.000Z,2022-11-20T19:00:00.000Z,5C:C5:63:3F:87:E3,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.66784668,-108.01543427,DC_1922292094,0,20230915-00000,2023-09-15T19:00:00.000Z,2023-10-22T12:00:00.000Z,2023-10-22T12:00:00.000Z,5C:C5:63:8B:03:4D,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,82336
41.74631119,-107.60599518,,0,20101002-00000,2010-10-02T19:00:00.000Z,2010-10-02T20:00:00.000Z,2022-07-09T09:00:00.000Z,5C:DA:D4:1D:FB:96,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30;WY 789,,,
41.74437332,-107.63237762,W00Tville,0,20120301-00000,2012-02-29T16:00:00.000Z,2012-03-17T05:00:00.000Z,2022-07-09T09:00:00.000Z,5C:DA:D4:3F:21:2B,,infra,,?,0,?,?,?,False,1,,unknown,US,WY,I 80;US 30;WY 789,,,
41.67568588,-107.98200989,dixie 2,0,20110123-00000,2011-01-21T16:00:00.000Z,2012-11-03T16:00:00.000Z,2022-07-02T22:00:00.000Z,5C:DA:D4:49:C5:44,,infra,,W,0,?,?,?,False,6,,wpa,US,WY,Carlton Road,,,
41.6761055,-107.98251343,MiFi2372 5200,0,20110621-00000,2011-06-20T23:00:00.000Z,2011-06-20T23:00:00.000Z,2022-07-09T08:00:00.000Z,5C:DA:D4:4A:EE:08,,infra,,W,0,?,?,?,False,6,,wpa,US,WY,Carlton Road,,,
41.72978592,-107.72325897,Verizon MiFi2200 91E4 Secure,0,20121218-00000,2012-12-12T21:00:00.000Z,2015-04-15T06:00:00.000Z,2022-07-17T04:00:00.000Z,5C:DA:D4:69:91:E4,,infra,,W,0,?,?,?,False,10,,wpa,US,WY,I 80;US 30,,,
41.70562744,-107.87151337,Verizon MiFi2200 8DA0 Secure,0,20130510-00000,2013-05-10T17:00:00.000Z,2013-05-10T17:00:00.000Z,2022-07-09T08:00:00.000Z,5C:DA:D4:85:8D:A0,,infra,,W,0,?,?,?,False,7,,wpa,US,WY,I 80;US 30,,,
41.64764786,-108.14787292,Verizon MiFi2200 63A3 Secure,0,20141123-00000,2014-11-22T22:00:00.000Z,2017-02-02T19:00:00.000Z,2022-06-27T01:00:00.000Z,5C:DA:D4:DC:63:A3,,infra,,W,0,?,?,?,False,1,,wpa,US,WY,I 80;US 30,,,
41.64303207,-108.18424225,Verizon MiFi2200 5545 Secure,0,20120511-00000,2012-05-11T09:00:00.000Z,2012-05-11T15:00:00.000Z,2022-07-09T08:00:00.000Z,5C:DA:D4:EF:55:45,,infra,,W,0,?,?,?,False,1,,wpa,US,WY,I 80;US 30,,,
41.6730423,-107.98350525,CenturyLink8781,2,20170606-00000,2017-06-06T11:00:00.000Z,2018-05-04T09:00:00.000Z,2022-07-09T08:00:00.000Z,5C:F4:AB:28:AB:25,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.65906143,-108.080513,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:02:29:F9:9A:FA,,infra,,?,0,?,?,?,False,6,,unknown,US,WY,I 80;US 30,,,82336
41.74928665,-107.57442474,iPhone Bora,0,20221204-00000,2022-12-03T20:00:00.000Z,2022-12-04T04:00:00.000Z,2022-12-04T04:00:00.000Z,5E:02:3D:6F:BF:62,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.65799332,-108.08843994,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:02:7C:62:1C:DF,,infra,,?,0,?,?,?,False,144,,unknown,US,WY,I 80;US 30,,,82336
41.66618729,-108.02765656,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:05:09:A2:D6:AD,,infra,,?,0,?,?,?,False,1,,unknown,US,WY,I 80;US 30,,,82336
41.71126556,-107.80444336,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:0C:56:13:53:1C,,infra,,?,0,?,?,?,False,6,,unknown,US,WY,I 80;US 30,,,
41.73096466,-107.71829224,Verizon-SM-T227U-6667,0,20230319-00000,2023-03-19T12:00:00.000Z,2023-03-19T17:00:00.000Z,2023-03-19T18:00:00.000Z,5E:0D:55:05:07:92,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.64333344,-108.18144989,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:0D:CF:FA:CD:39,,infra,,?,0,?,?,?,False,10,,unknown,US,WY,I 80;US 30,,,
41.74449539,-107.62561035,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T09:00:00.000Z,5E:22:6B:C3:87:D5,,infra,,?,0,?,?,?,False,6,,unknown,US,WY,I 80;US 30;WY 789,,,
41.73171616,-107.71485138,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:2A:98:08:93:6B,,infra,,?,0,?,?,?,False,157,,unknown,US,WY,I 80;US 30;WY 789,,,
41.70723343,-107.82204437,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:2A:AE:CD:BC:A8,,infra,,?,0,?,?,?,False,36,,unknown,US,WY,I 80;US 30,,,
41.70632553,-107.86183167,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:2E:33:F5:AE:A2,,infra,,?,0,?,?,?,False,157,,unknown,US,WY,I 80;US 30,,,
41.72877884,-107.7257843,iPhone (4),0,20240103-00000,2024-01-04T03:00:00.000Z,2024-01-03T20:00:00.000Z,2024-01-03T20:00:00.000Z,5E:31:46:BC:62:D9,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.66402435,-108.04347992,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:3F:3E:DC:8E:EB,,infra,,?,0,?,?,?,False,36,,unknown,US,WY,I 80;US 30,,,82336
41.67641449,-107.98301697,Arvin Osmani,0,20230520-00000,2023-05-20T07:00:00.000Z,2023-05-20T12:00:00.000Z,2023-05-20T14:00:00.000Z,5E:42:12:53:1A:5F,,infra,,3,0,?,?,?,False,149,,wpa3,US,WY,Carlton Road,,,
41.74332428,-107.64742279,,0,20211220-00000,2021-12-20T16:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:45:9B:65:12:3C,,infra,,?,0,?,?,?,False,4,,unknown,US,WY,I 80;US 30;WY 789,,,
41.68822479,-107.95145416,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:4F:72:47:D7:EC,,infra,,?,0,?,?,?,False,6,,unknown,US,WY,I 80;US 30,,,
41.64329529,-108.18202209,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:50:BA:36:4E:69,,infra,,?,0,?,?,?,False,104,,unknown,US,WY,I 80;US 30,,,
41.66941071,-108.00107574,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,5E:51:A4:69:10:D5,,infra,,?,0,?,?,?,False,2,,unknown,US,WY,I 80;US 30,,,82336
41.64182281,-108.19651794,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:52:CE:5B:CA:BA,,infra,,?,0,?,?,?,False,44,,unknown,US,WY,I 80;US 30,,136,82336
41.72753906,-107.73314667,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:56:9B:3C:69:52,,infra,,?,0,?,?,?,False,2,,unknown,US,WY,I 80;US 30,,,
41.68202972,-107.96382141,,0,20230826-00000,2023-08-25T22:00:00.000Z,2023-08-26T05:00:00.000Z,2023-08-26T05:00:00.000Z,5E:5B:37:CD:BC:AA,,infra,,3,0,?,?,?,False,149,,wpa3,US,WY,I 80;US 30,,,
41.70517349,-107.88405609,,0,20180324-00000,2018-03-24T14:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,5E:5F:6C:F6:FD:72,,infra,,?,0,?,?,?,False,11,,unknown,US,WY,I 80;US 30,,,
41.69394302,-107.93157959,,0,20211117-00000,2021-11-17T22:00:00.000Z,2021-11-17T20:00:00.000Z,2021-11-17T20:00:00.000Z,5E:62:B1:D2:9B:48,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.66333771,-108.04879761,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:64:8A:57:36:35,,infra,,?,0,?,?,?,False,44,,unknown,US,WY,I 80;US 30,,,82336
41.70549774,-107.87410736,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,5E:67:54:12:9B:59,,infra,,?,0,?,?,?,False,44,,unknown,US,WY,I 80;US 30,,,
41.74989319,-107.57171631,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:69:24:7F:73:6B,,infra,,?,0,?,?,?,False,2,,unknown,US,WY,I 80;US 30;WY 789,,,
41.69775772,-107.92044067,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:70:09:94:B9:69,,infra,,?,0,?,?,?,False,157,,unknown,US,WY,I 80;US 30,,,
41.74122238,-107.67303467,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:74:AC:3C:AF:24,,infra,,?,0,?,?,?,False,36,,unknown,US,WY,I 80;US 30;WY 789,,,
41.75174332,-107.56355286,,0,20211220-00000,2021-12-20T16:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:76:6C:E8:B3:63,,infra,,?,0,?,?,?,False,165,,unknown,US,WY,I 80;US 30;WY 789,,,
41.70526505,-107.88123322,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,5E:7D:D2:B3:C5:C0,,infra,,?,0,?,?,?,False,161,,unknown,US,WY,I 80;US 30,,,
41.7057991,-107.85282135,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:7F:8D:76:E8:08,,infra,,?,0,?,?,?,False,10,,unknown,US,WY,I 80;US 30,,,
41.66487885,-108.03736877,,0,20200816-00000,2020-08-15T17:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T08:00:00.000Z,5E:82:4D:FF:97:49,,infra,,?,0,?,?,?,False,1,,unknown,US,WY,I 80;US 30,,,82336
41.74462509,-107.62935638,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:84:E7:E1:FC:F0,,infra,,?,0,?,?,?,False,149,,unknown,US,WY,I 80;US 30;WY 789,,,
41.71385956,-107.79306793,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:8A:23:30:E9:47,,infra,,?,0,?,?,?,False,48,,unknown,US,WY,I 80;US 30,,,
41.64496613,-108.16539001,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:91:F0:3A:85:15,,infra,,?,0,?,?,?,False,157,,unknown,US,WY,I 80;US 30,,,
41.72103119,-107.76174164,8557490,0,20170531-00000,2017-05-26T11:00:00.000Z,2017-05-31T22:00:00.000Z,2022-07-09T09:00:00.000Z,5E:95:A0:5F:86:8E,,ad-hoc,,Y,0,?,?,?,False,11,,wep,US,WY,I 80;US 30,,,
41.72954941,-107.72434235,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:9A:86:D2:DC:46,,infra,,?,0,?,?,?,False,120,,unknown,US,WY,I 80;US 30,,,
41.64300156,-108.18500519,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:A1:90:E8:7A:C0,,infra,,?,0,?,?,?,False,11,,unknown,US,WY,I 80;US 30,,,
41.73225403,-107.7124939,,0,20200816-00000,2020-08-15T16:00:00.000Z,2020-08-16T13:00:00.000Z,2022-07-09T09:00:00.000Z,5E:A5:96:A6:8D:E3,,infra,,?,0,?,?,?,False,161,,unknown,US,WY,I 80;US 30;WY 789,,,
41.74296188,-107.65345001,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,5E:AC:AE:1C:2A:39,,infra,,?,0,?,?,?,False,153,,unknown,US,WY,I 80;US 30;WY 789,,,
